,title,label,label_score
8221,Gong Yoo Menangis Hadapi Perubahan Istrinya di Teaser 'Kim Ji Young: Born 1982',clickbait,1
1989,Apa Saja Ketentuan Penyadapan yang Diatur dalam Draf Revisi UU KPK?,clickbait,1
8325,"Lee Tae Sun Beber Rasanya Bintangi 'Hotel Del Luna', Ungkap Tujuan Sebagai Aktor",clickbait,1
1000,"Selain Uang, Ini yang Bikin Orang Enggan Travelling Sendiri",clickbait,1
6828,"Gaji Anggota DPRD DKI Capai Rp 111 Juta, Ini Rinciannya",clickbait,1
7443,"Jelang Pilkada Solo: Kandidatnya Bersaing Kuat dengan PDIP di Periode Sebelumnya, Ini Tanggapan PKS",clickbait,1
7484,4 Gunung yang Mengalami Kebakaran Sepanjang September 2019,clickbait,1
8205,"Minhyuk Monsta X Unggah Foto Selfie, Fans Curiga Tato Baru Di Dada",clickbait,1
8367,"Jin BTS Anti Tutupi Wajah Tampan di Bandara, Celana Kulit Seksi Bikin Fans Sesak Napas",clickbait,1
8240,"Lulu Tobing Pajang Foto Dipeluk Erat Suami, Kecantikannya Sukses Curi Perhatian Disebut Nggak Luntur",clickbait,1
2751,VIDEO: Patroli Kopi Cara Polisi Dekatkan Diri dengan Warga,clickbait,1
3969,"Ketik ""Monyet Cukur Rambut"" di Google, Muncul Foto Pak Jokowi Lagi Pangkas, Ini Biangnya!",clickbait,1
8095,Ayah Maia Estianty Ikut Tren 'Pesawat Kilat' Ala Barbie Kumalasari,clickbait,1
2879,3 Faktor Penyebab De Ligt Terpuruk di Juventus,clickbait,1
3734,Ini Target Lampard Bersama Chelsea di Liga Champions 2019-2020,clickbait,1
3541,"Jarang Umbar Kemesraan, Glenn Fredly Unggah Video Istri Menggulung Papeda",clickbait,1
4939,BKPM Sebutkan Lima Keluhan Investor kepada Indonesia,clickbait,1
7660,"Kaya Raya, Cara Raffi Ahmad Simpan Gepokan Uang Jadi Sorotan",clickbait,1
8314,"Jokowi Dikabarkan Minta Tiga Tokoh Ini Susun Perppu KPK, Siapa?",clickbait,1
7917,DAY6 Dilaporkan Segera Comeback Bulan Oktober Usai Berikan Petunjuk Misterius,clickbait,1
7304,"Raditya Dika Jelaskan Penyakit Autoimun yang Dideritanya, Sampai Harus Berobat ke Singapura",clickbait,1
2856,Kenangan Reza Rahadian Saat BJ Habibie Menelepon pada Tengah Malam,clickbait,1
3150,Apakah Kamu Orang yang Romantis? Coba Ikuti Tes Kepribadian Ini   ,clickbait,1
7111,"Viral Sepeda Motor Ditemukan di Rumpun Pohon Bambu Sekitar Maguwoharjo Sleman, Ini Kata Polisi",clickbait,1
6955,Cara Menhub Kerek Pamor Bandara Kertajati Pasca Garuda Hengkang,clickbait,1
7960,Leeteuk Super Junior Pamer Otot Sixpack Buat Fans Terpana,clickbait,1
8103,"Banjir Dukungan, Atta Halilintar Justru Ogah Bicara Soal Bebby Fey Akibat Sakit Gigi",clickbait,1
4813,Ini Komentar Kemenag Soal Visa Umrah Berbayar,clickbait,1
4879,"Berziarahlah ke Makam Rasulullah, ini Beberapa Manfaatnya",clickbait,1
1266,Heboh! 'WARKOP DKI REBORN 3' Jadi Film Pertama yang Laksanakan Mega Premiere,clickbait,1
1275,"9 Aktris Cantik yang Pernah Perankan Karakter Jelek di Drama, Suzy - Lee Sung Kyung",clickbait,1
7432,"Kakek 60 Tahun di Tayan Hilir Setubuhi Bocah Kelas 2 SD, Dilakukan 5 Kali",clickbait,1
3076,Listrik Rumah Sering Padam? Mungkin Ini Penyebabnya,clickbait,1
7439,Marsha Aruan Konsumsi Yogurt Saat Susah BAB,clickbait,1
2669,"BJ Habibie Meninggal Dunia, AHY: Berbahagia Kembali dengan Bu Ainun...",clickbait,1
1317,"'ENDGAME' Jadi Aksi Pamungkas Avengers, Begini Kelanjutan Marvel Cinematic Universe",clickbait,1
8067,"Kapolri Copot Kapolda Sultra Hingga Papua, Diduga Ini Alasannya",clickbait,1
7959,"Sophia Latjuba Asyik Joget Bareng Sang Putri, Gading Marten Sampai Ikut Komentar",clickbait,1
7306,10 Potret Liburan Dian Sastro Bersama Suami dan 2 Anaknya,clickbait,1
5470,"Gerindra Tak Persoalkan Pasal Penghinaan Presiden, Ini Alasannya",clickbait,1
8568,"Beredar Video Jimin BTS Saat Nge-dance di Nikahan Gurunya, Tingkah Imut Jadi Perhatian",clickbait,1
6024,Inilah Enam Wakil Indonesia dalam Perempat Final China Open 2019,clickbait,1
8233,"Ifan Seventeen Serukan Demo Tanpa Tindak Anarki, Paras Mahasiswa Pegang Spanduk Malah Bikin Salfok",clickbait,1
5893,"Warisan ""Democracy Take-Off"" Habibie",clickbait,1
1712,"Kami Mencari Tahu Mengapa Cosplayer Menyukai Kostum Karakter, Ini Jawabannya...",clickbait,1
8037,"Sering Dituding Cuma Incar Harta Mendiang Suami, Ririn Ekawati Akhirnya Buka Suara",clickbait,1
7608,"EXO Brutal di Panggung, Ramai-Ramai Robek Baju Suho",clickbait,1
7666,"BTS Hiasi Sampul Majalah Ternama di Amerika, Deretan Model Sebelumnya Bikin Melongo",clickbait,1
7444,"Viral Video dan Foto Syur Wanita yang Diduga PNS di Jawa Barat, Begini Tanggapan Pemprov",clickbait,1
3850,"Istri Pakai Handuk di Jalan, Ditarik Suami, Warga Dapat Tontonan Gratis...",clickbait,1
1116,"Viral! Persamaan Gaya Kai EXO dan Krystal f(x), Bikin Fans Baper Sendiri",clickbait,1
2871,Miley Cyrus dan Kaitlynn Carter Sudah Tinggal Serumah?,clickbait,1
7263,"Bakal Memerankan Batman, Robert Pattinson Dapat Komentar Pujian dari Sang Mantan Pacar",clickbait,1
7119,"Cerita Wanita Asal Indonesia Jadi Pengantin Pesanan di China, Baim Wong Kaget Dengar Ucapan Agen",clickbait,1
6655,"Dilarang Ngobrol Saat Mengukur Tekanan Darah, Apa Sebabnya",clickbait,1
1523,"Terkuak! Ini Alasan Ali Syakieb - Citra Kirana Putus, Bukan Karena Rezky Aditya",clickbait,1
6936,"PSIS Semarang Pecahkan Rekor Kandang PSM, Begini Kiat Banur",clickbait,1
7876,Deddy Corbuzier Pamer Foto Gagah Berotot Hingga Ramai Disangka Patung Manekin,clickbait,1
8560,Han Stray Kids Sukses Bikin Fans Meleleh Usai Ucapkan Kalimat Romantis Ini ,clickbait,1
7981,Rose BLACKPINK Kencan Malam-Malam Bareng Teman Tak Terduga di Paris,clickbait,1
7585,"Divonis 3 Bulan, Kasus Pedangdut Xena Xenita yang Digerebek Berduaan sama Suami Orang",clickbait,1
6448,"Diajukan Jadi Wakil Ketua DPRD DKI, Ini Kata Putri Zulkifli Hasan",clickbait,1
7979,Rezky Aditya Janji Bakal Kabari Media Jika Beneran Jadi Nikah dengan Citra Kirana,clickbait,1
7034,5 Cara Atasi Keringat Berlebih seperti Rafael Nadal,clickbait,1
6301,Ini Rahasia Handling Honda Genio Lebih Enteng dan Gesit,clickbait,1
3920,"Skenario Penipuan Makin Canggih, Warga Medan Nyaris Kehilangan Rp24juta",clickbait,1
2495,VIDEO: Pria Pamer Ilmu Tenaga Dalam saat Ditilang Polisi,clickbait,1
859,"Selalu Ingin Tahu, 5 Zodiak Ini Tidak Bisa Menghargai Privasi Orang Lain",clickbait,1
1563,"Cut Meyriska Sakit Perut Selama 5 Tahun, Ini Serangkaian Pemeriksaan yang Dilaluinya",clickbait,1
8465,Fans Desak Agar SM Ent Lebih Perhatikan NCT Usai Ungkap Bakal Debutkan Grup Baru,clickbait,1
7078,Eggi Sudjana Bersurat ke Jokowi: Yang Mulia Merasa Digulingkan?,clickbait,1
8151," Usai Gelar Temu Keluarga Rezky Aditya, Citra Kirana Ketahuan Siapkan Bridesmaid?",clickbait,1
7612,Shafa Harris dan Bastian Kedapatan 'Ribut' Di Kolom Komentar Gara-gara Hal Sepele Ini,clickbait,1
7976,"Usai Umrah Rosa Meldianti Pamer Goyangan, Ely Sugigi Beri Nasihat Bijak Ini",clickbait,1
1529,"Hotman Paris Mengaku Dapat Panggilan 'Gus Lora', Begini Penjelasan NU",clickbait,1
3907,"Posting Membantu Siswa Miskin, Guru Honorer Malah Dituntut",clickbait,1
1161,"Jihyo TWICE dan Kang Daniel Pacaran, Begini Komentar Dari Netizen Korea",clickbait,1
8532,"SuperM Tampilkan Group Still Image Jelang Debut, Mana Kombinasi Paling Keren?",clickbait,1
7320,"Masih Bikin Penasaran, Novel Horor KKN di Desa Penari Bisa Pre Order, Ada Tambahan Cerita?",clickbait,1
2919,Sosok BJ Habibie dalam Kenangan Asisten Pelatih Bali United,clickbait,1
3516,"Milan Susah Payah Taklukkan Hellas Verona, Ini Kata Giampaolo",clickbait,1
3207,Benarkah Pakai Pelembap Bikin Kamu Semakin Berbulu?   ,clickbait,1
7823,Asisten Nia Ramadhani Bongkar Raffi Ahmad-Nagita Slavina Tak Akur Malah Dituding Pansos,clickbait,1
6242,Ini Alasan Oktober Saat yang Tepat ke Papua Barat,clickbait,1
3637,"Merasa Tertipu Gas Elpiji 3 Kg Berisi Air, Pria Ini Keluarkan Isinya dan Terbakar!",clickbait,1
7902,"Dosen IPB Tertangkap Buat Molotov, Kata Kunci 'Institut Pembuat Bom' Ramaikan Twitter",clickbait,1
4332,Mengemis Cinta,clickbait,1
2766,Cerita Petugas BPBD Banyumas 24 Jam Kirim Bantuan Air Bersih,clickbait,1
7951," Anya Geraldine Ternyata Kerja Sampingan Ternak Lele dan Bebek Bikin Salut, Ini Alasannya",clickbait,1
1343,"Menangis Di Sungkeman Syahrini - Reino, Rosano Barack Beri Wejangan Penting Ini...",clickbait,1
7977,"Dosen UMY Ikuti Demo Gejayan Memanggil Jilid 2, Ini Alasannya",clickbait,1
8040,Donghae dan Eunhyuk Super Junior Reunian dengan Tiffany SNSD di Backstage 'SKF 2019' Jakarta,clickbait,1
3412,"Sesal Rio Febrian Tak Temani Ibunda sebelum Meninggal, Ini 5 Potret Kebersamaannya",clickbait,1
7230,Cerita Nicky Tirta Punya Anak yang Posesif,clickbait,1
2999,"Disindir Hilang Setelah Masuk Istana, Ini Komentar Teten Masduki hingga Johan Budi",clickbait,1
8524,"7 Tips Membuat Sambal Agar Lebih Awet dan Tahan Lama, Pecinta Pedas Harus Tahu!",clickbait,1
907,Begini Arti Nama Anak Kedua Sandra Dewi,clickbait,1
8589,Alasan Miley Cyrus dan Kaitlynn Carter Putus Akhirnya Terungkap,clickbait,1
3367,Jaman Now Nggak Punya JKN-KIS??  ,clickbait,1
8335,John Krasinski Umumkan 'A Quiet Place 2' Rampungkan Proses Syuting,clickbait,1
1280,"Barbie Kumalasari Akui Punya Suara Jazzy, Cuma Bisa Dinikmati yang Bermusikalitas!",clickbait,1
1043,"Sinopsis Drama LIFE Episode 16, Akhir Cerita yang Manis",clickbait,1
3480,"5 Fakta Menarik Indonesian Idol X, Formasi Juri hingga Jadwal Tayang Perdana",clickbait,1
3859,"Bikin Uang Mahar Hias, Bisa Dipidana 5 Tahun Bui dan Denda Rp1 Miliar!!",clickbait,1
2507,"Kisah Pilu Asih, Diperkosa dan Jadi Tumbal Pesugihan Teman Dekat",clickbait,1
1560,"7 Pemotretan Terbaru Jessica Iskandar - Nia Ramadhani, bak Bidadari Turun Dari Langit",clickbait,1
3459,Kronologi Dugaan Penipuan yang Menyeret Nama Pendiri Kaskus,clickbait,1
4492,"Ditinggal Jack Ma, Apa Kabar Alibaba?",clickbait,1
3708,Berencana Cat Dinding Kamar Mandi atau Dapur? Perhatikan 4 Hal Berikut   ,clickbait,1
6263,"Fakta Unik Member NCT Dream, Ada Si Perusak dan Tukang Tidur",clickbait,1
2789,Potret Capim KPK: Setuju SP 3 hingga Kritik Wadah Pegawai,clickbait,1
3296,"Melakukan Perjalanan Libur Weekend, Begini Mengatur Kapasitas Nyaman Penumpang di Mobil",clickbait,1
8012,"BEM SI Kembali Gelar Aksi Jelang Pelantikan DPR RI, Tuntut 7 Hal Ini",clickbait,1
7449,"Tips untuk Bermain Auto Chess Mobile, Gunakan 4 Cara Ini!",clickbait,1
6069,"AS Bagi-bagi Drone ScanEagle, Ini Spesifikasinya",clickbait,1
7387,"Pernah Diajak Tidur Bareng di Vila Hingga Hamil, Bibi Akhirnya Polisikan Pak Kades",clickbait,1
8064,"'Vagabond' Tuai Kritikan Soal Adegan Hiburan Seks, Netizen: Itu Realitas",clickbait,1
275,Apa Kabar Denda Rp 1 Juta bagi Pembeli di Zona Merah PKL Bandung?,clickbait,1
7738,"Sehun Kecewa Tak Jadi Model MV 'Shall We', Chen Berikan Janji Ini",clickbait,1
7729,"Sering Tampil Branded, Harga Kaus Kaki Agnez Mo Sukses Bikin Syok",clickbait,1
1930,Berikut 5 Keunggulan Daihatsu Sigra,clickbait,1
6994,"Bayar PBB di Bukalapak Bebas Biaya Admin, Ini Kode Vouchernya",clickbait,1
8395,"Meghan Markle Rajin Pakai Gaun Daur Ulang Selama Tur Kerajaan, Diduga Sengaja Sindir Haters",clickbait,1
1283,"Ratna Galih Program Bayi Tabung Demi Dapat Anak Perempuan, Ini Alasannya...",clickbait,1
7656,Heboh! Napi Madura Ini Sukses Kabur Dari Penjara Dengan Modal Sendok Makan,clickbait,1
3096,"Tren Investasi Emas Digital, soal Fluktuasi Harga Bagaimana?",clickbait,1
7438,"6 Fakta Imam Nahrawi Jadi Tersangka Kasus Suap KONI, Diduga 2 Kali Terima Uang hingga Pengakuan Staf",clickbait,1
6680,Alasan Nissan Leaf Diklaim Cocok untuk Aktivitas Harian,clickbait,1
7361,Selamat! Medina Zein dan Lukman Azhari Dikaruniai Buah Hati Pertama Berkat Program Bayi Tabung,clickbait,1
1173,"Princess Charlotte Kembali Pamer Pose Gemas, Sampai Bikin Kate Middleton Meleleh!",clickbait,1
8246,"Suzy Posting Ekspresi Serius di 'Vagabond', Malah Ditanya Soal Resep",clickbait,1
881,"Bukan Teknis, Ini Tantangan Berat Ari Lasso Tur di 3 Kota",clickbait,1
3307,Ini Dugaan Penyebab Ledakan di Gudang Bahan Peledak Mako Brimob Jateng,clickbait,1
8115,"Biasa Dingin, Woozi Seventeen Dipuji Bak Malaikat Gara-Gara Sikap Lembutnya Saat Lakukan Ini",clickbait,1
6619,"Agus Rahardjo Beri Instruksi ke Pegawai KPK, Begini Isinya",clickbait,1
3555,"Mantan Terindah, Ini Alasan Katrina Kaif Tetap Bersahabat dengan Salman Khan",clickbait,1
1294,"Masuk Gang Sempit, Berikut 4 Fakta Rumah Asli Barbie Kumalasari dan Galih Ginanjar",clickbait,1
7700,"Kerusuhan Di Wamena Papua, Warga Ini Berhasil Lolos Dari Maut Dengan Pura-Pura Mati",clickbait,1
2644,Saksikan Pertarungan Sengit PSM Makassar dan PSIS Semarang Live di Indosiar,clickbait,1
7480,Tanggapan Jokowi Usai Menpora Ditetapkan Sebagai Tersangka oleh KPK,clickbait,1
3280,6 Zodiak yang Bikin Orang Lain Baper hingga Terjebak ,clickbait,1
8567,"Ernest Prakasa Ngeluh Twitter Down, Emosi Hingga Sarankan Pindah ke Korea Utara",clickbait,1
3093,"Video Call, Momen Terakhir Rio Febrian Bersama Ibunda   ",clickbait,1
940,"Jangan Dibuang, Ini Manfaat Sehat Kulit Bawang Bombay!",clickbait,1
3027,Sukses di Live Streaming Riri Muha Hadirkan Lagu ,clickbait,1
1005,"Siap Kembali Usai Rehat, Ini Penampilan Baru Jungkook BTS",clickbait,1
8574,"Sambangi DPC PDIP Solo, Gibran Putra Jokowi Merapat ke 'Partai Banteng'",clickbait,1
7223,"20 Tahun Mengobati Luka Batin G30S, Inilah Kisah Amelia Yani, Putri Jenderal Achmad Yani",clickbait,1
3128,"Billy Syahputra Digosipkan dengan Wanita Lain, Begini Reaksi Elvia Cerolline",clickbait,1
7668,Jinwoon 2AM Respon Dugaan Dirinya Anggota Grup Chat Mesum Jung Joon Young,clickbait,1
2808,2 Pesan Terakhir BJ Habibie ke Keponakannya,clickbait,1
1129,"9 K-Pop Idol Bak Dewi Pakai Gaun Mewah: Suzy, Yoona SNSD & Jennie BLACKPINK",clickbait,1
3294,"Kisah Pembunuh Bayaran ""Kelas Teri"", Rela Membunuh Asal Dibelikan Rokok",clickbait,1
2090," ""Pencuri Mata"", Sebab Pemuda Kecanduan Game Online Alami Kebutaan",clickbait,1
8455,'Queendom' Tanggapi Kabar Soal Peserta Bayar Sendiri Semua Biaya Penampilan,clickbait,1
8302,"Foto Syuting 'No Time To Die' Beredar, Intip Tampilan Agen 007 Versi Wanita Berikut Ini",clickbait,1
3861,"Setelah 'Ditanami Saham',  Model Seksi asal Indonesia Ini Ditinggal Kabur Pacar",clickbait,1
2739,"Selain Sebesar Big Ben, 6 Asteroid Raksasa Ini Pernah Melintas dan Dekati Bumi",clickbait,1
3070,Viral Kambing Hutan Sumatera Terlihat di Gunung Dempo,clickbait,1
1623,"Jenita Janet Jajal Filler Terobosan Baru 'Algenesss', 100% Bahan Alami!",clickbait,1
6191,Sandiaga Uno Balik ke Gerindra? Ini Kata Fadli Zon,clickbait,1
898,"Kulit Ubi Jalan Kaya Nutrisi, Ini Cara Makan Ubi Jalar Bersama Kulitnya",clickbait,1
4488,"Stres Berkurang Berkat Tidur Siang, Apa Manfaat Lainnya?",clickbait,1
3136,"Unik! Ibu Hamil Ini Malah Ngidam Jadi , Ojol Pengantar Makanan",clickbait,1
7097,"Harga Samsung Galaxy A10, Simak Spesifikasi dan Fitur Unggulannya!",clickbait,1
8212," Nagita Slavina Terlalu Sering Pakai Barang Mewah, Harga Sandal Karet Segini Dibilang Murah",clickbait,1
2936,"Mau Jago Gymkhana, Simak Triknya",clickbait,1
3442,"Inter Segrup dengan Barca di Liga Champions 2019-2020, Conte: Ini Menarik!",clickbait,1
1338,"Kedatangan Seleb dan Influencer di Event Wonderful Noon, Gimana Keseruannya?",clickbait,1
6640,"Selain ISPA, Waspada Penyakit Ini Akibat Kebakaran Hutan",clickbait,1
3305,Mengapa Ada Orang Berpikiran untuk Menyewa Pembunuh Bayaran?,clickbait,1
1603,Vanessa Angel Bicara Soal Jodoh: Siapa Sih Cowok Yang Mau Nerima Aku?,clickbait,1
1921,Apa Saja Kewenangan Dewan Pengawas dalam Mengawasi Kinerja KPK?,clickbait,1
8197,"Bantah Lakukan Pelecehan, Atta Halilintar Dapat Dukungan Dari Rossa",clickbait,1
7204,Terungkap Motif Diedarkannya Video Mesum Pasangan Selingkuh di Sumedang,clickbait,1
8087,"Dian Sastro Tampar Balik Kritikan Menteri Yasonna, Sujiwo Tejo Puji 'Putri Reformasi'",clickbait,1
993,Alis Terasa Semakin Tipis? Cek Beberapa Penyebabnya,clickbait,1
3830,"BPJS Defisit Rp32 Triliun! Wamenkeu : Kita Terlalu Dimanja, Sakit Sedikit Langsung ke RS",clickbait,1
8521,"Cho Seungyoun X1 Minta Maaf Usai Foto Selfie, Penggemar Gemas",clickbait,1
2707,Fakta Menarik Persaingan Liga Inggris Hingga Pekan ke-4,clickbait,1
7367,7 Tempat Wisata di Kota Batu yang Cocok untuk Liburan Bareng Keluarga,clickbait,1
5961,"Penjelasan Menteri LHK Soal Karhutla, Asap dan Penegakan Hukum",clickbait,1
4510,Waduh! Instagram yang Digembok Masih Bisa Dihack?,clickbait,1
8127,"Promotor Rilis Pricelist Tiket Konser EXO 'EXplOration' Di Jakarta, Harga Mulai Dari Sejutaan",clickbait,1
3298,Turun! Cek Harga Emas Antam Hari Ini,clickbait,1
7707,"Bakal Terima Gaji DPR Puluhan Juta, Jawaban Krisdayanti dan Mulan Jameela Dibandingkan",clickbait,1
3826,"Gaji Guru Honorer Sangat Minim, Mendikbud : Nikmati Saja, Nanti Masuk Surga",clickbait,1
3730,"Lagunya Diviralkan Duta 'Sheila on 7', Begini Tanggapan Langit Sore",clickbait,1
6137,"Liga Champions: Liverpool Ditekuk Napoli, Apa Kata Jurgen Klopp?",clickbait,1
3494,Pacarmu Sering Merasa Paling Benar? Mungkin Mereka Masuk 5 Zodiak Ini,clickbait,1
2817,Doa untuk BJ Habibie yang Dibacakan Menteri Agama,clickbait,1
7492,"Psikolog Anak Tak Setuju KPI Beri Sanksi untuk Tayangan Spongebob Squarepants, Ini Alasannya",clickbait,1
6144,5 Manfaat Kesehatan Minum Kopi Panas dan Dingin,clickbait,1
8540,"Shafa Dilarang Punya Tato Wajah oleh Sarita, Ini Jawaban Saat Disebut Tak Pernah Susah Cari Duit",clickbait,1
7971,"NU'EST Rilis Teaser Unik Jelang Comeback, Penggemar Makin Tak Sabar",clickbait,1
3763,"Jargon 'Dua Anak Cukup' Bakal Diganti, Ini Alasan dan Maknanya",clickbait,1
8176,HyunA dan Jessi Terancam Kena Pasal Seksual Gara-Gara Umbar Celana Dalam?,clickbait,1
864,"Mudah Bimbang, 5 Zodiak Ini Sering Dipengaruhi Orang Lain",clickbait,1
3893,"""Maaf Bu Guru. Bukannya Saya Nggak Mau Makan, Tapi Tidak Ada Beras Lagi di Rumah""",clickbait,1
3692,"Bisa Diunduh di iOS dan Android, Ini Tayangan Andalan MNC Now",clickbait,1
2955,1.000 Pesawat Kertas untuk BJ Habibie dari Siswa SD di Ponorogo,clickbait,1
8265,"Seohyun SNSD Tampil Cantik di Event Lancome, Gaya Elegan Disebut Bukan Seperti Penyanyi",clickbait,1
7963," Vulgar Di IG, Respon Vanessa Angel Disuruh Daftar Situs Porno Malah Bikin Geregetan",clickbait,1
3602,Komentar Bima Sakti Usai Timnas Indonesia U-16 Kalahkan Filipina Empat Gol Tanpa Balas,clickbait,1
2072,"Perkenalkan, Ini Gadis, Anggota DPRD Maluku Berusia 24 Tahun",clickbait,1
2733,"Anaknya Menjadi Korban Rasisme, Ibu Striker Chelsea Menangis",clickbait,1
8065,"NU'EST Ke Jakarta Jelang Super K-Pop Festival, Minhyun Tampil Santai Tanpa Masker Jadi Sorotan",clickbait,1
8169," Luna Maya Keceplosan Didekati Cowok Zodiak Libra, Netter Gercep Cek Tanggal Lahir Pria Ini",clickbait,1
3553,Pesan Susi Pudjiastuti Ingatkan Ancaman Kematian Ikan di Danau Toba,clickbait,1
7898,"Disebut Sebagai Janda Yang Lagi Puber Kedua, Tamara Bleszynski: Sadis!",clickbait,1
3389,"Despacito dan Senorita Booming, Novita Dewi Nyanyikan Lagu Bernuansa Latin",clickbait,1
8592,"Tak Masalah Beli Sepatu Murah, Barbie Kumalasari: Gue Pakai Sendal Jepit Aja Kece",clickbait,1
2848,"Di Cap Capim KPK Bermasalah, Ini Penjelasan Johanis Tanak",clickbait,1
7309,"Air Minum Tidak Bersih Picu Diare Anak, Ini Cara Cegah dan Tangani Diare yang Tepat",clickbait,1
7536,Video Detik-detik Anggota DPD RI Nyaris Baku Hantam Saat Rapat Paripurna,clickbait,1
3925,"Coba-coba jadi PSK, Pelanggan Pertamanya Ternyata Suami Sendiri",clickbait,1
4232,Belanja Daring Tengah Malam Ganggu Kesehatan Mental?,clickbait,1
1653,"Sibuk Hingga Batal Bertemu Pimpinan KPK, Ini Agenda Jokowi Seharian",clickbait,1
6726,"Tak Perlu ke Lombok-Bali, Inilah Gili di Jawa Timur yang Memikat",clickbait,1
7231,Bocah 6 Tahun di Bekasi Meninggal Diduga Dibully Teman? Ini kata Orangtua dan Penjelasan Polisi,clickbait,1
890,"Susu Bubuk dan Susu Cair Sama Baiknya, Ini Kata Ahli",clickbait,1
7308,"TERKINI Kasus Vina Garut: V Terpaksa Agar Tak Diselingkuhi, Rayya Justru 'Main' dengan Cewek Lain",clickbait,1
1817,"Viral Video Polisi Razia Mertua Sendiri saat Operasi Patuh, Ini Penjelasan Kasatlantas Polres Bojonegoro",clickbait,1
7433,"Tipe-tipe Traveler Berdasarkan Golongan Darah, Kamu Masuk yang Mana?",clickbait,1
7741,"Tak Terima Disamakan Dengan Demo Mahasiswa, Para Buruh: Aksi Kami Bukan Kaleng-kaleng",clickbait,1
6433,"4 Alasan Sakit Perut Usai Berolahraga, Salah Satunya Dehidrasi",clickbait,1
3400,"10 Peringkat Kampus Top di Asia, dari Indonesia di Atas 130",clickbait,1
7376,"Elza Syarief Merasa Tersakiti, Hotman Paris Klaim Sudah Pasang Badan: Hotman Adalah Pahlawanmu!",clickbait,1
3242,"Beli Gaun Pernikahan Online, Wanita Ini Dapat Baju Tembus Pandang   ",clickbait,1
1625,Lucunya Lee Dong Wook Tak Bisa Berhenti Menangis Karena Ini!,clickbait,1
2591,Perhatikan Hal-Hal Ini Saat Bangun Kustom Motor,clickbait,1
7955,Ucapan Lee Kwang Soo Ini Bikin Song Ji Hyo Berhenti Nangis di Fanmeeting 'Running Man',clickbait,1
3732,"Intip Pernikahan ala , Warga Malaysia, bak di Negeri Dongeng",clickbait,1
8514,Audisi SM di Tiongkok Picu Kemarahan Publik Karena Beberapa Alasan Berikut,clickbait,1
7948,Ratu Elizabeth Rupanya Tak Suka Lihat Kate Middleton dan Meghan Markle Pakai Benda Ini di Depan Umum,clickbait,1
2702,Berapa Lama Simon McMenemy Menduduki Kursi Pelatih Timnas Indonesia?,clickbait,1
7942,"Kabut Asap Sirna 'Digempur' Hujan, Warga Jambi Kini Bisa Lepas Masker",clickbait,1
8608,"Twice Rilis Teaser MV 'Feel Special' Jelang Comeback, Konsep Dan Koreografinya Banjir Pujian",clickbait,1
6663,"Hati-hati, Terong dan 6 Makanan Ini Bahaya jika Dikonsumsi Mentah",clickbait,1
3630,"7 Larangan Rasulullah, Nomor 2 Jangan Saling Memata-matai",clickbait,1
1742,"Sri Mulyani Ingin Rekam Medis 267 Juta Penduduk RI Diidentifikasi, Kenapa?",clickbait,1
8447,Prilly Latuconsina Peluk Mesra Reza Rahadian dan Ungkap Harapan 'Berjodoh',clickbait,1
1254,"Kaki Cedera Tertimpa Lemari, Syahrini Lupakan Rasa Sakit dengan Cara Ini",clickbait,1
8594,"Wonho Monsta X Dipanggil Ahjussi Oleh Fans, Balas Dengan Reaksi Kocak",clickbait,1
1553,"Keluar dari Grup WA Geng Menteri Ceria, Melaney Ricardo & Luna Maya Berantem?",clickbait,1
5927,"Beli Barang Impor via E-Commerce Kena Pajak, Ini Kata YLKI dan Kadin",clickbait,1
3870,"Beginilah Kondisi Iwan, Pria Gangguan Jiwa Karena Kecanduan Game Hape",clickbait,1
7968,"Gwyneth Paltrow Akhirnya Pamerkan Foto Sang Putri, Wajah Super Cantik Dipuji Habis-Habisan ",clickbait,1
